productId,code,name,value
276074174,publisher_vn,Công ty phát hành,NXB Trẻ
276074174,publication_date,Ngày xuất bản,2024-08-29 00:00:00
276074174,dimensions,Kích thước,14.5 x 20.5
276074174,book_cover,Loại bìa,Bìa mềm
276074174,number_of_page,Số trang,288
276074174,manufacturer,Nhà xuất bản,NXB Trẻ
276107155,publisher_vn,Công ty phát hành,Đông A
276107155,dimensions,Kích thước,25 x 30
276107155,book_cover,Loại bìa,Bìa cứng
276107155,number_of_page,Số trang,660
276107155,manufacturer,Nhà xuất bản,Nhà Xuất Bản Đại Học Sư Phạm
276110965,publisher_vn,Công ty phát hành,VIETNAMBOOK
276110965,publication_date,Ngày xuất bản,2024-09-10 14:04:40
276110965,book_cover,Loại bìa,Bìa mềm tay gấp
276110965,number_of_page,Số trang,172
276110965,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hà Nội
276148735,publisher_vn,Công ty phát hành,VanLangBooks
276148735,book_cover,Loại bìa,Bìa cứng
276148735,number_of_page,Số trang,984
276148735,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hồng Đức
276155988,publisher_vn,Công ty phát hành,Alpha Books
276155988,publication_date,Ngày xuất bản,2024-09-17 08:50:24
276155988,dimensions,Kích thước,<p>16x24cm</p>
276155988,number_of_page,Số trang,552
276155988,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276159903,bookcare_service,Bookcare,Có
276159903,publisher_vn,Công ty phát hành,Alphabooks
276159903,dimensions,Kích thước,"20,5x27,5"
276159903,dich_gia,Dịch Giả,Ái Khanh
276159903,book_cover,Loại bìa,Bìa cứng
276159903,number_of_page,Số trang,276
276159903,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
276159943,bookcare_service,Bookcare,Có
276159943,publisher_vn,Công ty phát hành,Alphabooks
276159943,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276256745,publisher_vn,Công ty phát hành,dong a
276256745,publication_date,Ngày xuất bản,2023-12-21 14:00:00
276256745,book_cover,Loại bìa,Bìa mềm
276256745,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
276256745,manufacturer,Nhà xuất bản,Nhà Xuất Bản Đại Học Sư Phạm
276256755,publisher_vn,Công ty phát hành,Alpha Books
276256755,publication_date,Ngày xuất bản,2023-12-21 14:00:00
276256755,book_cover,Loại bìa,Bìa mềm
276256755,seller_delivery_method,Phương thức giao hàng Seller Delivery,Nhà bán giao hàng cho khách hàng
276256755,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276345840,publisher_vn,Công ty phát hành,Đông A
276345840,publication_date,Ngày xuất bản,2024-10-01 00:00:00
276345840,dimensions,Kích thước,13.5 x 20.5cm
276345840,dich_gia,Dịch Giả,Nguyễn Minh
276345840,book_cover,Loại bìa,Bìa mềm
276345840,number_of_page,Số trang,652
276345840,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
276412450,publisher_vn,Công ty phát hành,Công ty Cổ phần Tư vấn Giáo dục Bách Khoa
276412450,publication_date,Ngày xuất bản,2024-10-22 07:39:46
276412450,book_cover,Loại bìa,Bìa cứng
276412450,number_of_page,Số trang,600
276412450,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thông Tin Và Truyền Thông
276430704,bookcare_service,Bookcare,Có
276430704,publisher_vn,Công ty phát hành,Thái Hà
276430704,dimensions,Kích thước,15.5x24cm
276430704,dich_gia,Dịch Giả,Tinh Nguyệt Tâm
276430704,number_of_page,Số trang,488
276430704,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276493077,publisher_vn,Công ty phát hành,NXB Tổng Hợp TP. HCM
276493077,dimensions,Kích thước,15x23
276493077,book_cover,Loại bìa,Bìa mềm
276493077,number_of_page,Số trang,304
276493077,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
276612366,publisher_vn,Công ty phát hành,NXB Trẻ
276612366,publication_date,Ngày xuất bản,2024-11-20 10:20:38
276612366,book_cover,Loại bìa,Bìa mềm
276612366,number_of_page,Số trang,280
276612366,manufacturer,Nhà xuất bản,NXB Trẻ
276755245,publisher_vn,Công ty phát hành,Đông A
276755245,publication_date,Ngày xuất bản,2024-12-10 00:00:00
276755245,dimensions,Kích thước,"19,3 x 23,5 cm"
276755245,dich_gia,Dịch Giả,Nguyễn Kim Phụng
276755245,book_cover,Loại bìa,Bìa cứng
276755245,number_of_page,Số trang,336
276755245,manufacturer,Nhà xuất bản,NXB Dân Trí
276851864,book_version,Phiên bản sách,Phiên bản thường
276851864,publisher_vn,Công ty phát hành,THBooks
276851864,publication_date,Ngày xuất bản,2024-12-28 19:41:54
276851864,book_cover,Loại bìa,Bìa mềm
276851864,number_of_page,Số trang,1
276851864,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hà Nội
276889633,publisher_vn,Công ty phát hành,Công ty CP Xuất bản Khoa học và Giáo dục Thời Đại (TIMES BOOKS)
276889633,book_cover,Loại bìa,Bìa mềm
276889633,number_of_page,Số trang,370
276889633,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
276975246,publisher_vn,Công ty phát hành,NXB Trẻ
276975246,book_cover,Loại bìa,Bìa mềm
276975246,number_of_page,Số trang,324
276975246,manufacturer,Nhà xuất bản,NXB Trẻ
277008636,publisher_vn,Công ty phát hành,Tao Đàn
277008636,publication_date,Ngày xuất bản,2025-01-15 00:00:00
277008636,dimensions,Kích thước,24x15
277008636,dich_gia,Dịch Giả,Mặc Sinh Lê Huy Hoàng
277008636,book_cover,Loại bìa,Bìa mềm
277008636,number_of_page,Số trang,412
277008636,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
277024165,bookcare_service,Bookcare,Có
277024165,publisher_vn,Công ty phát hành,Alphabooks
277024165,dimensions,Kích thước,23x 17 cm
277024165,book_cover,Loại bìa,Bìa mềm tay gấp
277024165,number_of_page,Số trang,372
277024165,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277043038,publisher_vn,Công ty phát hành,Công Ty TNHH Sách Và Truyền Thông Việt Nam
277043038,publication_date,Ngày xuất bản,2025-01-15 00:00:00
277043038,book_cover,Loại bìa,Bìa mềm
277043038,number_of_page,Số trang,228
277043038,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
277194330,publisher_vn,Công ty phát hành,Nhà xuất bản Tổng hợp TP.HCM 
277194330,publication_date,Ngày xuất bản,2025-01-28 17:42:16
277194330,book_cover,Loại bìa,Bìa cứng
277194330,number_of_page,Số trang,454
277194330,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
277228157,bookcare_service,Bookcare,Có
277228157,publisher_vn,Công ty phát hành,NXB Trẻ
277228157,publication_date,Ngày xuất bản,2025-02-05 00:00:00
277228157,dimensions,Kích thước,14 x 20
277228157,book_cover,Loại bìa,Bìa mềm
277228157,manufacturer,Nhà xuất bản,NXB Trẻ
277232139,publisher_vn,Công ty phát hành,VIETNAMBOOK
277232139,publication_date,Ngày xuất bản,2025-02-03 16:01:25
277232139,book_cover,Loại bìa,Bìa mềm tay gấp
277232139,number_of_page,Số trang,460
277232139,manufacturer,Nhà xuất bản,Nhà Xuất Bản Quân Đội Nhân Dân
277281904,publisher_vn,Công ty phát hành,Nhà xuất bản Tổng hợp TP.HCM 
277281904,number_of_page,Số trang,454
277281904,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
277283920,publisher_vn,Công ty phát hành,Nhà xuất bản Tổng hợp TP.HCM 
277283920,number_of_page,Số trang,132
277283920,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
277316251,publisher_vn,Công ty phát hành,SBOOKS
277316251,publication_date,Ngày xuất bản,2025-02-11 10:48:29
277316251,book_cover,Loại bìa,Bìa mềm
277316251,number_of_page,Số trang,835
277316251,manufacturer,Nhà xuất bản,Nhà Xuất Bản Văn Học
277348449,publisher_vn,Công ty phát hành,VIETNAMBOOK
277348449,publication_date,Ngày xuất bản,2025-03-19 16:01:41
277348449,book_cover,Loại bìa,Bìa mềm
277348449,number_of_page,Số trang,372
277348449,manufacturer,Nhà xuất bản,Nhà Xuất Bản Quân Đội Nhân Dân
277348503,publisher_vn,Công ty phát hành,NXB Trẻ
277348503,publication_date,Ngày xuất bản,2025-02-07 00:00:00
277348503,book_cover,Loại bìa,Bìa mềm
277348503,number_of_page,Số trang,88
277348503,manufacturer,Nhà xuất bản,NXB Trẻ
277356504,bookcare_service,Bookcare,Có
277356504,publisher_vn,Công ty phát hành,Alphabooks
277356504,dimensions,Kích thước,16x24 cm
277356504,dich_gia,Dịch Giả,Hoàng Minh
277356504,book_cover,Loại bìa,Bìa mềm
277356504,number_of_page,Số trang,500
277356504,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thế Giới
277375048,publisher_vn,Công ty phát hành,VIETNAMBOOK
277375048,publication_date,Ngày xuất bản,2025-02-18 16:41:05
277375048,book_cover,Loại bìa,Bìa mềm
277375048,number_of_page,Số trang,280
277375048,manufacturer,Nhà xuất bản,Nhà Xuất Bản Quân Đội Nhân Dân
277381977,publisher_vn,Công ty phát hành,Nhà xuất bản Tổng hợp TP.HCM 
277381977,publication_date,Ngày xuất bản,2025-02-05 16:08:51
277381977,book_cover,Loại bìa,Bìa mềm tay gấp
277381977,number_of_page,Số trang,384
277381977,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tổng hợp TP.HCM
277397100,publisher_vn,Công ty phát hành,Tao Đàn
277397100,publication_date,Ngày xuất bản,2025-02-25 00:00:00
277397100,dimensions,Kích thước,24x15
277397100,book_cover,Loại bìa,Bìa mềm
277397100,number_of_page,Số trang,410
277397100,manufacturer,Nhà xuất bản,Nhà Xuất Bản Hội Nhà Văn
277425559,publisher_vn,Công ty phát hành,VIETNAMBOOK
277425559,publication_date,Ngày xuất bản,2025-02-28 15:16:55
277425559,book_cover,Loại bìa,Bìa mềm tay gấp
277425559,number_of_page,Số trang,168
277425559,manufacturer,Nhà xuất bản,Nhà Xuất Bản Tri Thức
277444544,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277444544,book_cover,Loại bìa,Bìa mềm
277444544,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277496990,publisher_vn,Công ty phát hành,VIETNAMBOOK
277496990,publication_date,Ngày xuất bản,2025-03-13 08:59:34
277496990,book_cover,Loại bìa,Bìa mềm tay gấp
277496990,number_of_page,Số trang,228
277496990,manufacturer,Nhà xuất bản,Nhà Xuất Bản Quân Đội Nhân Dân
277515238,publisher_vn,Công ty phát hành,Alpha Books
277515238,book_cover,Loại bìa,Bìa mềm tay gấp
277515238,number_of_page,Số trang,400
277515238,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thông Tấn
277515695,publisher_vn,Công ty phát hành,Alpha Books
277515695,dimensions,Kích thước,<p>14x20.5 cm</p>
277515695,book_cover,Loại bìa,Bìa mềm tay gấp
277515695,number_of_page,Số trang,400
277515695,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thông Tấn
277515697,publisher_vn,Công ty phát hành,Alpha Books
277515697,dimensions,Kích thước,<p>14x20.5 cm</p>
277515697,book_cover,Loại bìa,Bìa mềm tay gấp
277515697,number_of_page,Số trang,400
277515697,manufacturer,Nhà xuất bản,Nhà Xuất Bản Thông Tấn
277545156,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277545156,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277573852,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277573852,book_cover,Loại bìa,Bìa mềm
277573852,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277579261,publisher_vn,Công ty phát hành,Công ty Cổ phần Xuất bản Khai Tâm
277579261,publication_date,Ngày xuất bản,2025-03-29 10:54:20
277579261,book_cover,Loại bìa,Bìa mềm
277579261,number_of_page,Số trang,544
277579261,manufacturer,Nhà xuất bản,Nhà Xuất Bản Đà Nẵng
277583082,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277583082,book_cover,Loại bìa,Bìa mềm
277583082,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277591297,publisher_vn,Công ty phát hành,Nhà Xuất Bản Kim Đồng
277591297,publication_date,Ngày xuất bản,2025-01-01 00:00:00
277591297,dimensions,Kích thước,13.5x20.5 cm
277591297,book_cover,Loại bìa,Bìa mềm
277591297,number_of_page,Số trang,304
277591297,manufacturer,Nhà xuất bản,Nhà Xuất Bản Kim Đồng
277600249,bookcare_service,Bookcare,Có
277600249,publisher_vn,Công ty phát hành,Alphabooks
277600249,dimensions,Kích thước,16x24 cm
277600249,number_of_page,Số trang,264
277600249,manufacturer,Nhà xuất bản,Nhà Xuất Bản Dân Trí
277607677,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277607677,dimensions,Kích thước,"<p>14,5 x 20,5 cm</p>"
277607677,book_cover,Loại bìa,Bìa mềm
277607677,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277617620,publisher_vn,Công ty phát hành,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
277617620,publication_date,Ngày xuất bản,2025-04-18 16:29:44
277617620,book_cover,Loại bìa,Bìa mềm
277617620,manufacturer,Nhà xuất bản,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
33543689,publisher_vn,Công ty phát hành,Công Ty Cổ Phần Văn Hóa Đông A
